0.09643 0.02033 0.09684 0.02622 0.02031 0.00000 0.06015 0.05712 0.04957 0.04199 0.00000 0.08305 0.03277 0.00000 0.00000 0.00000 0.01522 0.02275 0.05624 0.02872 0.00000 0.00563 0.03581 0.00000 0.03110 0.03469 0.04326 0.03374 0.02470 0.00000 0.06335 0.00000 0.01296 0.03383 0.09142 0.02894 0.03089 0.00000 0.01145 0.00000 0.00000 0.02791 0.02288 0.00000 0.06731 0.08179 0.00000 0.04170 0.06213 0.02302
0.00000 0.09805 0.13612 0.04636 0.01699 0.03372 0.00054 0.00000 0.11897 0.00000 0.00000 0.07792 0.00000 0.00744 0.03608 0.00000 0.08359 0.00199 0.00000 0.06044 0.01696 0.08866 0.00000 0.00000 0.11006 0.00308 0.06561 0.05199 0.01516 0.01232 0.00174 0.03357 0.00606 0.17888 0.07444 0.00000 0.11130 0.00000 0.00000 0.00000 0.02022 0.00000 0.00921 0.04863 0.04649 0.03884 0.00705 0.04954 0.04568 0.05641
0.05003 0.00000 0.01565 0.02550 0.06961 0.10748 0.00000 0.08418 0.00000 0.05520 0.00223 0.00000 0.00000 0.04042 0.00697 0.00000 0.00000 0.04310 0.07083 0.00000 0.00000 0.00476 0.02701 0.02999 0.05859 0.00000 0.09099 0.00089 0.00000 0.00675 0.02105 0.03377 0.00000 0.00000 0.03349 0.00000 0.05991 0.00000 0.03725 0.00000 0.09824 0.00000 0.00179 0.03680 0.00000 0.01773 0.00618 0.00000 0.00000 0.02340
0.09099 0.00000 0.07444 0.00900 0.09229 0.04041 0.06645 0.07696 0.02441 0.02076 0.00000 0.07918 0.03489 0.00000 0.03117 0.06053 0.01025 0.06451 0.03492 0.03630 0.00828 0.06797 0.03033 0.01610 0.05194 0.02950 0.00569 0.00000 0.08814 0.06246 0.09127 0.05923 0.03816 0.00346 0.05832 0.00000 0.10014 0.03153 0.01773 0.00000 0.01028 0.00000 0.06207 0.05749 0.00000 0.00000 0.04539 0.08149 0.01779 0.14111
0.05791 0.00000 0.00000 0.01933 0.00000 0.00000 0.13542 0.00000 0.07047 0.05510 0.00000 0.00240 0.00000 0.02829 0.04454 0.00000 0.00000 0.00000 0.14095 0.01378 0.02844 0.03027 0.01346 0.00000 0.07965 0.03427 0.12036 0.08981 0.04850 0.06677 0.04946 0.00000 0.01098 0.00495 0.00000 0.00000 0.01476 0.00296 0.01449 0.00000 0.00707 0.01685 0.02520 0.00000 0.08151 0.00000 0.03137 0.12738 0.00000 0.09186
0.01836 0.05577 0.01497 0.03133 0.00063 0.01200 0.01815 0.02847 0.00000 0.03089 0.00000 0.00521 0.00141 0.02980 0.00000 0.04895 0.03260 0.06427 0.06878 0.05558 0.03245 0.00699 0.02919 0.01627 0.04218 0.03015 0.03221 0.02051 0.00000 0.04349 0.05077 0.01544 0.00028 0.00000 0.01328 0.00000 0.05663 0.06123 0.01305 0.00000 0.10224 0.11410 0.02650 0.00001 0.01846 0.00000 0.03999 0.02877 0.02999 0.00000
0.03308 0.00108 0.03757 0.03716 0.00841 0.00000 0.02287 0.03515 0.00000 0.04987 0.00000 0.00000 0.07929 0.00000 0.03977 0.02778 0.05930 0.02136 0.02575 0.00961 0.10072 0.04533 0.02844 0.04874 0.00000 0.05279 0.04842 0.03308 0.06269 0.04106 0.00634 0.04718 0.00751 0.05700 0.03139 0.00795 0.01845 0.03280 0.03737 0.00000 0.02709 0.02972 0.00000 0.00000 0.00000 0.00000 0.01034 0.05585 0.00000 0.02976
0.04996 0.00980 0.12071 0.00000 0.00000 0.01653 0.00000 0.00000 0.00636 0.02880 0.00000 0.07620 0.00467 0.02336 0.01429 0.02684 0.00000 0.00000 0.08932 0.02612 0.00000 0.02529 0.00000 0.01475 0.08223 0.03833 0.10652 0.02612 0.05219 0.06215 0.02616 0.02512 0.08253 0.00000 0.00959 0.06052 0.09740 0.00000 0.00000 0.00000 0.07491 0.06075 0.00000 0.05432 0.10953 0.03779 0.00000 0.03705 0.02984 0.00515
0.00673 0.04831 0.06112 0.05627 0.00000 0.00852 0.04137 0.06972 0.13678 0.00000 0.00000 0.00000 0.03492 0.00000 0.00000 0.08005 0.13556 0.00000 0.00000 0.00000 0.02043 0.00000 0.05987 0.01591 0.00540 0.02244 0.06946 0.03887 0.00000 0.05331 0.06755 0.08162 0.00000 0.02538 0.02475 0.00000 0.06842 0.02124 0.01647 0.00000 0.00429 0.00291 0.00000 0.00000 0.06447 0.00000 0.02512 0.02505 0.00000 0.05156
0.00000 0.10499 0.03080 0.00641 0.07226 0.06430 0.05055 0.00000 0.07912 0.00000 0.00000 0.05763 0.00636 0.00959 0.00000 0.00500 0.00000 0.01213 0.09400 0.02368 0.02147 0.07191 0.06204 0.03024 0.00925 0.13283 0.08343 0.01385 0.02888 0.00000 0.07446 0.00253 0.06886 0.03736 0.03052 0.00489 0.00000 0.01474 0.01481 0.00000 0.00000 0.11474 0.00000 0.04352 0.00000 0.02719 0.00000 0.04515 0.07158 0.01465
0.05721 0.03717 0.02588 0.02732 0.05589 0.00831 0.00000 0.11957 0.00000 0.08791 0.03419 0.01972 0.05683 0.01149 0.08170 0.03355 0.13084 0.04437 0.00000 0.00000 0.08717 0.08356 0.06276 0.00941 0.00906 0.03585 0.00000 0.00000 0.00121 0.02644 0.02458 0.02163 0.04308 0.03661 0.00000 0.01367 0.11602 0.11114 0.00335 0.00000 0.03276 0.02037 0.00000 0.03369 0.00000 0.00698 0.01745 0.04710 0.00000 0.00710
0.02532 0.00000 0.01691 0.03051 0.02073 0.01095 0.03946 0.01156 0.02117 0.03253 0.00466 0.04399 0.00000 0.03593 0.00685 0.00081 0.01508 0.00943 0.02379 0.03617 0.01467 0.01651 0.06201 0.00814 0.01602 0.00000 0.02351 0.00810 0.01587 0.01449 0.02097 0.02543 0.01576 0.00997 0.01728 0.00000 0.00000 0.02285 0.01947 0.00000 0.03244 0.01058 0.00245 0.02919 0.01686 0.00336 0.00634 0.02967 0.02844 0.02369
0.05983 0.00000 0.00680 0.00000 0.04138 0.00000 0.00404 0.01234 0.02231 0.02637 0.00826 0.03425 0.06243 0.00000 0.00000 0.00464 0.00000 0.04355 0.00513 0.00562 0.03634 0.01862 0.02412 0.00738 0.00000 0.02656 0.03651 0.07351 0.00000 0.00000 0.00000 0.01994 0.04059 0.03386 0.01094 0.01761 0.00000 0.07461 0.00912 0.00000 0.02462 0.05599 0.05466 0.02670 0.03888 0.04255 0.03015 0.01673 0.02101 0.01993
0.01124 0.07886 0.00000 0.00000 0.00851 0.00000 0.00000 0.02869 0.06092 0.05290 0.09902 0.03238 0.01251 0.04057 0.07587 0.06133 0.02901 0.04773 0.01703 0.03812 0.08602 0.00000 0.00000 0.00000 0.00000 0.11236 0.00000 0.03586 0.04746 0.00000 0.00000 0.00000 0.03879 0.00554 0.00000 0.03034 0.03419 0.08404 0.00000 0.00000 0.00000 0.05868 0.03184 0.10925 0.01799 0.00000 0.07667 0.00000 0.00724 0.01497
0.02063 0.00000 0.00000 0.06523 0.01324 0.04052 0.02454 0.05434 0.04393 0.04051 0.00000 0.02000 0.04643 0.00616 0.05280 0.01060 0.05328 0.01721 0.01520 0.00000 0.02380 0.00901 0.01860 0.02044 0.00141 0.10426 0.06694 0.00000 0.04670 0.01466 0.03834 0.04672 0.02068 0.02006 0.02123 0.04105 0.02023 0.00000 0.03845 0.00000 0.01532 0.00735 0.00093 0.02063 0.00000 0.00230 0.01601 0.04857 0.00768 0.00000
0.02501 0.01324 0.00000 0.00000 0.06463 0.00000 0.03699 0.01624 0.02686 0.01270 0.00000 0.06211 0.00000 0.00000 0.04425 0.01392 0.00000 0.02860 0.07732 0.01419 0.00000 0.04991 0.04293 0.05192 0.02277 0.00000 0.01885 0.08715 0.02820 0.00000 0.00262 0.00738 0.04075 0.02848 0.00000 0.00000 0.00000 0.00000 0.00499 0.00000 0.00290 0.05942 0.07865 0.00896 0.04419 0.03660 0.04034 0.05915 0.05729 0.08463
0.00000 0.08430 0.11670 0.03394 0.00474 0.02198 0.06382 0.04920 0.00000 0.00000 0.00000 0.00000 0.01169 0.03377 0.00426 0.03139 0.08484 0.01644 0.07919 0.03722 0.00000 0.00146 0.04850 0.00000 0.07040 0.03882 0.06519 0.01711 0.04464 0.03094 0.01365 0.00000 0.01659 0.07628 0.05952 0.00000 0.04196 0.03337 0.00865 0.00000 0.00000 0.00000 0.00000 0.00547 0.01499 0.04532 0.00000 0.00000 0.03204 0.04068
0.01992 0.02668 0.02670 0.02551 0.00000 0.01980 0.02065 0.00000 0.01914 0.05175 0.04673 0.00000 0.03591 0.02191 0.01095 0.07319 0.01170 0.03266 0.04373 0.00102 0.02660 0.00000 0.02463 0.04299 0.03609 0.02182 0.02811 0.01001 0.02452 0.00181 0.02019 0.00000 0.01033 0.00000 0.01139 0.02090 0.00886 0.04306 0.02930 0.00000 0.03023 0.03944 0.02747 0.07587 0.00000 0.00000 0.00299 0.00193 0.02766 0.03743
0.02877 0.00000 0.03932 0.09741 0.00000 0.11289 0.04519 0.00543 0.00000 0.08373 0.00000 0.00000 0.01314 0.00000 0.11583 0.07304 0.03550 0.00000 0.05187 0.00000 0.00000 0.00319 0.00000 0.06140 0.00000 0.03587 0.16368 0.01181 0.00000 0.04524 0.08818 0.00000 0.08463 0.08740 0.04997 0.00000 0.08932 0.04321 0.01075 0.00000 0.00000 0.00063 0.03460 0.06261 0.03566 0.03179 0.01270 0.00000 0.01375 0.00000
0.00000 0.00000 0.01721 0.04112 0.08959 0.00578 0.00000 0.08168 0.00000 0.00584 0.00000 0.01176 0.10085 0.00000 0.04280 0.04224 0.01045 0.07240 0.08439 0.09097 0.04208 0.11736 0.10783 0.06508 0.00000 0.01697 0.00000 0.00000 0.05855 0.11470 0.00000 0.07348 0.02579 0.00000 0.02412 0.02607 0.06175 0.07103 0.00488 0.00000 0.03545 0.06091 0.05285 0.00000 0.01142 0.00469 0.03177 0.03502 0.00000 0.05095
0.00000 0.00000 0.06166 0.00068 0.01810 0.04010 0.02809 0.02008 0.00000 0.03985 0.00000 0.04481 0.03335 0.00000 0.02035 0.00930 0.03116 0.04422 0.04410 0.00000 0.01568 0.01934 0.02227 0.02230 0.00472 0.00000 0.06003 0.01039 0.03838 0.01503 0.03468 0.06282 0.00000 0.01568 0.04205 0.00996 0.03440 0.02169 0.00192 0.00000 0.00641 0.00938 0.02394 0.00000 0.00000 0.02815 0.02680 0.03987 0.00969 0.00000
0.00000 0.09096 0.01295 0.03117 0.03871 0.03956 0.08018 0.00000 0.00357 0.00000 0.00000 0.00459 0.00000 0.01945 0.00923 0.00000 0.13802 0.06707 0.06709 0.09006 0.00000 0.02985 0.00000 0.00000 0.04118 0.13636 0.04666 0.03644 0.02751 0.00454 0.05418 0.04926 0.05829 0.08550 0.00000 0.01198 0.07252 0.12628 0.00000 0.00000 0.03957 0.06939 0.08151 0.07657 0.00000 0.01148 0.02865 0.08898 0.03841 0.00000
0.07100 0.07003 0.03323 0.02872 0.01681 0.00000 0.02859 0.10764 0.00000 0.05047 0.01711 0.00000 0.04356 0.05367 0.01729 0.02385 0.03867 0.08435 0.00000 0.16142 0.08420 0.04423 0.08730 0.00000 0.05219 0.05159 0.00000 0.03736 0.07658 0.08550 0.00000 0.00121 0.02132 0.00311 0.02587 0.00000 0.09718 0.10829 0.00142 0.00000 0.04193 0.00326 0.00704 0.00000 0.08777 0.01940 0.01059 0.05238 0.00756 0.05315
0.00000 0.10226 0.05540 0.00000 0.00000 0.00000 0.04224 0.00000 0.01595 0.04045 0.02042 0.05401 0.00000 0.00000 0.06201 0.08494 0.03662 0.01327 0.08479 0.08571 0.00000 0.02344 0.00000 0.00000 0.15340 0.06902 0.01521 0.03507 0.03670 0.08696 0.03043 0.01647 0.02792 0.01841 0.01050 0.04505 0.00237 0.02992 0.00000 0.00000 0.04736 0.00846 0.07479 0.00000 0.01568 0.01319 0.00000 0.06641 0.02143 0.02777
0.02204 0.02810 0.00000 0.01842 0.01016 0.02594 0.05353 0.01337 0.08402 0.02963 0.00000 0.05117 0.00000 0.02640 0.00000 0.02899 0.00000 0.04180 0.01515 0.00953 0.03843 0.02045 0.01074 0.04377 0.01887 0.03094 0.04870 0.03833 0.00000 0.02681 0.02693 0.00000 0.02772 0.00000 0.04615 0.00000 0.00521 0.02818 0.00000 0.00000 0.04919 0.05462 0.00000 0.00000 0.00000 0.00000 0.02020 0.00000 0.06010 0.03965
0.03787 0.00000 0.06879 0.01979 0.00374 0.00000 0.00000 0.02550 0.00655 0.07573 0.00138 0.01587 0.00865 0.00697 0.00000 0.03724 0.02135 0.06389 0.05076 0.02238 0.08096 0.03088 0.00265 0.02404 0.04612 0.00000 0.08996 0.01231 0.00000 0.04087 0.00000 0.04703 0.00000 0.00000 0.01389 0.00000 0.04632 0.01105 0.01735 0.00000 0.13144 0.15675 0.01567 0.01489 0.07294 0.01456 0.07867 0.09200 0.01280 0.00000
0.00841 0.02569 0.01460 0.03466 0.00084 0.00369 0.06241 0.00294 0.07645 0.04878 0.00510 0.04042 0.07178 0.00000 0.02736 0.03719 0.05429 0.02622 0.03878 0.04746 0.00930 0.02454 0.00000 0.00000 0.03507 0.06490 0.06022 0.08940 0.05756 0.01855 0.03471 0.05822 0.01540 0.11332 0.05143 0.05268 0.02670 0.06084 0.00000 0.00000 0.07052 0.02178 0.02424 0.14213 0.03554 0.03021 0.00000 0.00000 0.00000 0.00000
0.00000 0.09242 0.00000 0.02309 0.00000 0.00000 0.03476 0.05380 0.07136 0.04599 0.02684 0.05763 0.00000 0.02506 0.04392 0.04158 0.02273 0.05014 0.00360 0.02623 0.02240 0.05289 0.00000 0.00000 0.00754 0.01391 0.01662 0.06775 0.00000 0.00000 0.01293 0.03569 0.03178 0.03230 0.05252 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.02968 0.03066 0.03103 0.00071 0.05118 0.00000 0.00825
0.03199 0.04772 0.00000 0.00000 0.02254 0.06966 0.00607 0.05454 0.04329 0.01885 0.00000 0.00282 0.06806 0.00040 0.00915 0.06731 0.00692 0.01418 0.01432 0.00022 0.00000 0.01850 0.07399 0.00000 0.04501 0.03278 0.03078 0.03533 0.00000 0.04689 0.04066 0.03924 0.03426 0.00000 0.00000 0.00000 0.03108 0.06465 0.01207 0.00000 0.00000 0.00000 0.00000 0.04519 0.03948 0.02227 0.02836 0.01961 0.01116 0.01136
